iter	Logloss
1506	0.08647231699
1507	0.08646327573
1508	0.08645497598
1509	0.08644669053
1510	0.08643680165
1511	0.0864284873
1512	0.08641827064
1513	0.08640589007
1514	0.08639511512
1515	0.08638994242
1516	0.08637750881
1517	0.08636840688
1518	0.08635556217
1519	0.08634883166
1520	0.0863389242
1521	0.08633373211
1522	0.08632821716
1523	0.08632273037
1524	0.08631104835
1525	0.08630080973
1526	0.08629148752
1527	0.08628245731
1528	0.08627517796
1529	0.08626689027
1530	0.08625822692
1531	0.08624645294
1532	0.08623371277
1533	0.08622231916
1534	0.08621395146
1535	0.08620505503
1536	0.08619611786
1537	0.08618916496
1538	0.08617750995
1539	0.08616753998
1540	0.08615870353
1541	0.08614762404
1542	0.08613838268
1543	0.08612836093
1544	0.08612098834
1545	0.0861118582
1546	0.08609634906
1547	0.08608466433
1548	0.08607568207
1549	0.08606858852
1550	0.08606192361
1551	0.08605330325
1552	0.08604276341
1553	0.08603450593
1554	0.08602432061
1555	0.08601622203
1556	0.08600807859
1557	0.08600123144
1558	0.08599198575
1559	0.08598225958
1560	0.08597430533
1561	0.08596737532
1562	0.08595878032
1563	0.08594909485
1564	0.08593930955
1565	0.08593037485
1566	0.08592229238
1567	0.08591265172
1568	0.08590503043
1569	0.08589619499
1570	0.08588921278
1571	0.08588266001
1572	0.08587267809
1573	0.08586177055
1574	0.08585293827
1575	0.08584473974
1576	0.08583641296
1577	0.08582930602
1578	0.08582134121
1579	0.08581137287
1580	0.08580439117
1581	0.08579460237
1582	0.08578897465
1583	0.08578242921
1584	0.08576930897
1585	0.08575856612
1586	0.08575044016
1587	0.0857416735
1588	0.08573538348
1589	0.0857272649
1590	0.08572101387
1591	0.08571218814
1592	0.08570524232
1593	0.08569790466
1594	0.08568913419
1595	0.08568110259
1596	0.08567164513
1597	0.08566264593
1598	0.08565769721
1599	0.08565073608
1600	0.08563907379
1601	0.08562980314
1602	0.0856208119
1603	0.08561122919
1604	0.08560226109
1605	0.08559354118
1606	0.08558207381
1607	0.08557719839
1608	0.0855661951
1609	0.08555318382
1610	0.0855433633
1611	0.08553101527
1612	0.08552133062
1613	0.08551273918
1614	0.08550256559
1615	0.08549389175
1616	0.08548565185
1617	0.08547946979
1618	0.08546672967
1619	0.08545882508
1620	0.08545043666
1621	0.08544383077
1622	0.0854309194
1623	0.08542412979
1624	0.0854172627
1625	0.08540756635
1626	0.08539898014
1627	0.08539009377
1628	0.08538412956
1629	0.085377559
1630	0.0853695519
1631	0.08536220558
1632	0.0853505978
1633	0.08534047354
1634	0.08533437516
1635	0.08532723168
1636	0.08532019944
1637	0.08530948632
1638	0.08530392485
1639	0.0852898029
1640	0.08528349578
1641	0.08527457013
1642	0.08526668518
1643	0.08525960657
1644	0.08524961039
1645	0.0852427633
1646	0.08523465083
1647	0.08522649404
1648	0.08521689617
1649	0.08521201571
1650	0.08520331328
1651	0.08519374604
1652	0.08518571174
1653	0.08517683192
1654	0.08516390654
1655	0.08515589616
1656	0.08514667907
1657	0.08513432597
1658	0.08512709981
1659	0.08512050895
1660	0.08511328282
1661	0.08510302465
1662	0.08509288993
1663	0.08508502761
1664	0.08507775227
1665	0.08506988457
1666	0.08506289287
1667	0.08505482225
1668	0.08504462666
1669	0.08503781302
1670	0.08502903674
1671	0.08502354694
1672	0.08501135601
1673	0.08500270511
1674	0.08499575389
1675	0.08498774175
1676	0.08498250348
1677	0.08497455975
1678	0.08496692972
1679	0.08495938491
1680	0.08494900134
1681	0.08494202374
1682	0.08493247526
1683	0.08492122241
1684	0.0849140404
1685	0.08490577762
1686	0.08490045907
1687	0.08489444729
1688	0.08488517827
1689	0.08487439678
1690	0.08486360854
1691	0.08485475948
1692	0.08484563532
1693	0.08483633047
1694	0.08482646374
1695	0.08481696129
1696	0.08480793161
1697	0.08479903403
1698	0.0847901176
1699	0.08478170293
1700	0.08477388883
1701	0.08476609024
1702	0.08475764804
1703	0.08475074801
1704	0.08474297344
1705	0.08473533463
1706	0.08472881331
1707	0.08472182198
1708	0.08471326011
1709	0.08470372221
1710	0.08469771962
1711	0.08468966522
1712	0.08468217313
1713	0.0846760479
1714	0.08466737074
1715	0.08465831449
1716	0.08465188546
1717	0.084642548
1718	0.08463279001
1719	0.08462778466
1720	0.08461743212
1721	0.08460962731
1722	0.0846028461
1723	0.08459293796
1724	0.08458916419
1725	0.0845826852
1726	0.08457629618
1727	0.08456557613
1728	0.08455839383
1729	0.08455137803
1730	0.08454233195
1731	0.08452982562
1732	0.08452290502
1733	0.08451245042
1734	0.08450513023
1735	0.08450056593
1736	0.08449611524
1737	0.0844881824
1738	0.08447833658
1739	0.08447139147
1740	0.08446220689
1741	0.08445438414
1742	0.08444843525
1743	0.08443902396
1744	0.0844319113
1745	0.08442409502
1746	0.08441709489
1747	0.08440955553
1748	0.08440378658
1749	0.08439306627
1750	0.08438456929
1751	0.08437524053
1752	0.08436913598
1753	0.08436191409
1754	0.08435476786
1755	0.08434852317
1756	0.08434354883
1757	0.08433744334
1758	0.08432660753
1759	0.0843197444
1760	0.08431417358
1761	0.08430500635
1762	0.08429496946
1763	0.08428652306
1764	0.08427619816
1765	0.08426946171
1766	0.08426383014
1767	0.08425329983
1768	0.08424684048
1769	0.08424180795
1770	0.08423406032
1771	0.08422202185
1772	0.08421666933
1773	0.08421052732
1774	0.08420139729
1775	0.0841930519
1776	0.08418593196
1777	0.08418174506
1778	0.08417285037
1779	0.08416737563
1780	0.08415759251
1781	0.08414984284
1782	0.08414337524
1783	0.08413485016
1784	0.08412664818
1785	0.08411803054
1786	0.08411166168
1787	0.08410399408
1788	0.08409640996
1789	0.08408895711
1790	0.0840832296
1791	0.08407186433
1792	0.08406567307
1793	0.08405822884
1794	0.08405288685
1795	0.08404230327
1796	0.08403443071
1797	0.08403038718
1798	0.08402297037
1799	0.08401272547
1800	0.08400416148
1801	0.08399860416
1802	0.08399059486
1803	0.08398402839
1804	0.08397807247
1805	0.08397162985
1806	0.08396409229
1807	0.08395596477
1808	0.08395045253
1809	0.08394350398
1810	0.08393517982
1811	0.0839274944
1812	0.08391839289
1813	0.08390959228
1814	0.08390362277
1815	0.08389547917
1816	0.08388856174
1817	0.08388027306
1818	0.08387440495
1819	0.08386507738
1820	0.08385779253
1821	0.08385053012
1822	0.08384341264
1823	0.0838363196
1824	0.08383098806
1825	0.08382432274
1826	0.08381486361
1827	0.0838067521
1828	0.08379980943
1829	0.08379211371
1830	0.08378590908
1831	0.08378081588
1832	0.08377583091
1833	0.08376808001
1834	0.08375972389
1835	0.0837538237
1836	0.08374729386
1837	0.08374007524
1838	0.08373526947
1839	0.08372975214
1840	0.08372371931
1841	0.08371878927
1842	0.08371051601
1843	0.08370519184
1844	0.08370030145
1845	0.08369099314
1846	0.08368462998
1847	0.08367711683
1848	0.08366972226
1849	0.08366180182
1850	0.08365271116
1851	0.08364658997
1852	0.08364120415
1853	0.08363096395
1854	0.08362274474
1855	0.08361487795
1856	0.08360926916
1857	0.08360195462
1858	0.08359203485
1859	0.08358368526
1860	0.08357666528
1861	0.08356668343
1862	0.0835603696
1863	0.08355020084
1864	0.08354021397
1865	0.08353346462
1866	0.0835275101
1867	0.08352164557
1868	0.0835154988
1869	0.0835098581
1870	0.08350450257
1871	0.08349649649
1872	0.08348908974
1873	0.08348038838
1874	0.08347103762
1875	0.08346557753
1876	0.08345740805
1877	0.0834483061
1878	0.08344331277
1879	0.08343864923
1880	0.08342803677
1881	0.0834211502
1882	0.08341358003
1883	0.08340808229
1884	0.08340143885
1885	0.08339667873
1886	0.08338979426
1887	0.08338547251
1888	0.08337661824
1889	0.08336711208
1890	0.08335786995
1891	0.08335034702
1892	0.08334435385
1893	0.08333905234
1894	0.08333248647
1895	0.08332746057
1896	0.0833213094
1897	0.08331625183
1898	0.08330635564
1899	0.08330150888
1900	0.08329454142
1901	0.08328896066
1902	0.08328022504
1903	0.0832714237
1904	0.08326323586
1905	0.08325399064
1906	0.08324609096
1907	0.08324074525
1908	0.08323202053
1909	0.08322336872
1910	0.08321651175
1911	0.08321166058
1912	0.083205711
1913	0.08320157076
1914	0.0831962444
1915	0.08319105264
1916	0.08317838699
1917	0.08316853092
1918	0.08316124953
1919	0.08315419707
1920	0.0831470445
1921	0.08314151336
1922	0.08313527944
1923	0.08312629448
1924	0.08311799835
1925	0.08310904634
1926	0.0831028404
1927	0.08309445214
1928	0.08308809465
1929	0.08308044727
1930	0.08307438328
1931	0.08306804983
1932	0.08306332563
1933	0.0830562487
1934	0.08304958651
1935	0.08304060484
1936	0.08303341056
1937	0.08302652824
1938	0.08301786603
1939	0.08300933537
1940	0.0830005701
1941	0.08299096124
1942	0.08298188118
1943	0.08297283829
1944	0.0829684513
1945	0.08296288107
1946	0.08295632373
1947	0.08294857098
1948	0.08294209853
1949	0.08293561073
1950	0.08292746601
1951	0.08292197592
1952	0.08291518336
1953	0.0829109165
1954	0.08290253825
1955	0.08289893059
1956	0.08289045052
1957	0.08288103766
1958	0.08287631812
1959	0.08286833541
1960	0.08286252339
1961	0.0828559537
1962	0.0828509698
1963	0.08284227018
1964	0.08283161003
1965	0.08282482219
1966	0.0828183982
1967	0.08281203327
1968	0.08280794915
1969	0.08279811163
1970	0.08279085845
1971	0.08278575194
1972	0.08277773226
1973	0.08277281425
1974	0.0827638824
1975	0.08275749264
1976	0.0827516906
1977	0.08274346241
1978	0.082734869
1979	0.08272842355
1980	0.08272355492
1981	0.0827192665
1982	0.08270793036
1983	0.08270286659
1984	0.08269540313
1985	0.08268753545
1986	0.0826773581
1987	0.08267204793
1988	0.08266460124
1989	0.08265800741
1990	0.0826516707
1991	0.08264830348
1992	0.08264368201
1993	0.0826364473
1994	0.08262897743
1995	0.08262100354
1996	0.08261680694
1997	0.08260733837
1998	0.08260240593
1999	0.08259877198
2000	0.08259335277
2001	0.08258532538
2002	0.08257875741
2003	0.08257439138
2004	0.08256784924
2005	0.08256131996
2006	0.08255069786
2007	0.08254588293
2008	0.08253822613
2009	0.08252750549
2010	0.08251972828
2011	0.08251416034
2012	0.08250510742
2013	0.0824990356
2014	0.08249530099
2015	0.08248904055
2016	0.08248347533
2017	0.08247844918
2018	0.08246857399
2019	0.08246368352
2020	0.08245709368
2021	0.0824510409
2022	0.0824438166
2023	0.08243491258
2024	0.08242927826
2025	0.08242239568
2026	0.08241519202
2027	0.08240853507
2028	0.08240206266
2029	0.08239138023
2030	0.08238396061
2031	0.08237826537
2032	0.08237055949
2033	0.08236503783
2034	0.08235813815
2035	0.08234998459
2036	0.08234101565
2037	0.08233582166
2038	0.08232897377
2039	0.08232098828
2040	0.08231250059
2041	0.08230404832
2042	0.08229278737
2043	0.08228772026
2044	0.08228260707
2045	0.08227499163
2046	0.08226795618
2047	0.0822617264
2048	0.08225543519
2049	0.08224847515
2050	0.08224203387
2051	0.08223301518
2052	0.082227899
2053	0.08222369447
2054	0.08221740106
2055	0.08220949873
2056	0.0822009214
2057	0.08218797586
2058	0.08218055457
2059	0.08217282604
2060	0.08216733043
2061	0.08215964098
2062	0.08215167499
2063	0.08214493025
2064	0.08213859049
2065	0.08213134392
2066	0.0821252424
2067	0.08211775381
2068	0.08211341408
2069	0.08210711844
2070	0.08209939339
2071	0.08209474897
2072	0.0820895374
2073	0.08208530978
2074	0.08207795328
2075	0.08206970158
2076	0.08206330881
2077	0.08205842639
2078	0.08205083381
2079	0.08204614728
2080	0.0820377243
2081	0.08202720814
2082	0.08202225382
2083	0.0820156856
2084	0.08200930954
2085	0.08200485691
2086	0.08199475924
2087	0.08198420431
2088	0.08197834583
2089	0.08197284869
2090	0.08196257305
2091	0.08195242691
2092	0.08194689068
2093	0.08194172639
2094	0.08193743262
2095	0.08193191211
2096	0.08192710101
2097	0.08192285551
2098	0.08191421586
2099	0.08190964196
2100	0.08190277855
2101	0.08189685355
2102	0.08188887402
2103	0.0818846681
2104	0.08187566053
2105	0.08187028367
2106	0.0818646611
2107	0.08185774127
2108	0.08185141509
2109	0.08184056859
2110	0.08183125048
2111	0.0818231751
2112	0.08181926359
2113	0.08181194078
2114	0.0818068136
2115	0.0818019118
2116	0.0817966172
2117	0.08179134176
2118	0.0817859842
2119	0.08178028984
2120	0.08177496233
2121	0.08177073194
2122	0.08176688489
2123	0.08175696977
2124	0.08174706284
2125	0.08174070256
2126	0.08173175108
2127	0.08172309156
2128	0.08171887423
2129	0.08171502201
2130	0.08170933316
2131	0.08169965677
2132	0.08169477149
2133	0.08168534188
2134	0.08167647557
2135	0.08166855959
2136	0.08166322977
2137	0.08165783619
2138	0.08165304577
2139	0.08164461385
2140	0.08164276309
2141	0.08163651386
2142	0.0816321599
2143	0.08162695053
2144	0.08162037685
2145	0.08161216639
2146	0.08160691279
2147	0.08159888946
2148	0.08158724677
2149	0.08158145885
2150	0.08157720671
2151	0.08156958711
2152	0.08155989366
2153	0.08155496864
2154	0.08154946722
2155	0.08154062682
2156	0.08153242392
2157	0.08152747947
2158	0.08152277759
2159	0.08151523047
2160	0.08150822971
2161	0.08150083116
2162	0.08149470715
2163	0.08148666531
2164	0.08148072185
2165	0.08147551505
2166	0.08146846894
2167	0.08146388282
2168	0.08145748433
2169	0.08145108508
2170	0.08144666645
2171	0.0814413875
2172	0.08143584788
2173	0.0814270507
2174	0.08142283746
2175	0.08141581468
2176	0.08141258635
2177	0.08140707048
2178	0.08140047077
2179	0.08139157013
2180	0.0813855518
2181	0.08137852314
2182	0.08137101806
2183	0.08136423114
2184	0.08135795025
2185	0.08135179104
2186	0.0813459882
2187	0.08133954583
2188	0.08133079766
2189	0.08132652891
2190	0.08132054248
2191	0.08131603118
2192	0.08130845819
2193	0.08130107059
2194	0.08129674212
2195	0.08129211794
2196	0.08128820649
2197	0.08128037907
2198	0.08127395443
2199	0.08126997166
2200	0.08126370483
2201	0.08125933103
2202	0.08125519688
2203	0.08124733456
2204	0.08124177471
2205	0.08123555473
2206	0.0812289232
2207	0.08122197062
2208	0.08121617682
2209	0.08120922786
2210	0.08120230571
2211	0.08119784621
2212	0.08118744887
2213	0.0811825813
2214	0.08117615943
2215	0.08117193089
2216	0.08116401068
2217	0.08115505893
2218	0.0811425339
2219	0.08113493951
2220	0.08112762533
2221	0.08112116294
2222	0.0811167087
2223	0.08111000267
2224	0.08110553184
2225	0.08109947409
2226	0.08109336584
2227	0.08108697183
2228	0.08108136496
2229	0.08107629071
2230	0.08106987779
2231	0.08106221848
2232	0.08105708811
2233	0.0810521125
2234	0.08104404932
2235	0.08103671058
2236	0.08102638475
2237	0.08102114014
2238	0.08101594988
2239	0.08100912243
2240	0.08100370274
2241	0.08099303901
2242	0.08098765375
2243	0.08098243807
2244	0.08097222217
2245	0.08096686611
2246	0.08095995064
2247	0.08095506891
2248	0.08094970752
2249	0.08094130465
2250	0.08093691116
2251	0.08093255523
2252	0.08092573184
2253	0.08092103248
2254	0.08091150427
2255	0.0809066585
2256	0.08090290903
2257	0.08089519503
2258	0.08089025213
2259	0.08087786054
2260	0.08087069703
2261	0.08086255351
2262	0.08085764597
2263	0.08085221571
2264	0.08084694115
2265	0.08084267886
2266	0.08083992394
2267	0.08083156231
2268	0.08082073099
2269	0.08081461042
2270	0.08080560955
2271	0.08080080582
2272	0.08079480503
2273	0.08079114092
2274	0.08078698246
2275	0.08078115666
2276	0.08077386447
2277	0.08076881502
2278	0.08076237618
2279	0.08075339242
2280	0.08074900197
2281	0.08074521978
2282	0.0807384095
2283	0.08073037508
2284	0.08072589995
2285	0.08072199466
2286	0.08071296978
2287	0.08070527314
2288	0.08069800976
2289	0.08069071809
2290	0.08068309984
2291	0.08067658154
2292	0.08067015315
2293	0.08066358667
2294	0.08065654386
2295	0.08065212084
2296	0.0806462794
2297	0.08064026442
2298	0.08063332448
2299	0.08062574865
2300	0.08062254157
2301	0.08061736137
2302	0.08061128769
2303	0.08060651848
2304	0.08060188852
2305	0.08059361749
2306	0.08058711236
2307	0.08058174991
2308	0.08057537387
2309	0.08057083758
2310	0.08056583306
2311	0.08055968337
2312	0.08055334318
2313	0.08054676606
2314	0.08054117887
2315	0.08053298673
2316	0.08052457761
2317	0.08051955168
2318	0.08051382998
2319	0.08050846959
2320	0.08050365616
2321	0.08049753088
2322	0.08049001844
2323	0.08048233035
2324	0.08047701265
2325	0.08047143213
2326	0.08046588328
2327	0.08045961634
2328	0.0804571867
2329	0.08045267014
2330	0.08044867589
2331	0.08044427198
2332	0.08043887209
2333	0.08043165553
2334	0.0804257139
2335	0.08041925745
2336	0.08041419152
2337	0.08040755948
2338	0.08040035177
2339	0.08039500221
2340	0.08038683767
2341	0.08037564181
2342	0.08036997998
2343	0.08036311832
2344	0.08035620633
2345	0.08035034914
2346	0.08034338958
2347	0.08033882064
2348	0.08033442653
2349	0.08032799076
2350	0.08032340357
2351	0.08031483248
2352	0.08031115923
2353	0.08030779743
2354	0.08030100533
2355	0.08029722181
2356	0.08029156598
2357	0.08028802181
2358	0.08028126653
2359	0.08027284051
2360	0.08026843915
2361	0.0802610392
2362	0.08025524396
2363	0.08024220561
2364	0.08023451525
2365	0.08022466958
2366	0.08022101128
2367	0.08021529217
2368	0.08020816004
2369	0.08020263126
2370	0.08019842055
2371	0.08018699992
2372	0.08018317376
2373	0.08017529938
2374	0.08017030251
2375	0.08016522556
2376	0.08015946459
2377	0.08015680964
2378	0.08015051491
2379	0.08014575887
2380	0.08013271673
2381	0.08012409525
2382	0.08011394919
2383	0.08010667291
2384	0.08009938215
2385	0.08009561673
2386	0.08009099258
2387	0.08008618601
2388	0.08008161526
2389	0.08007700352
2390	0.08007071467
2391	0.0800643118
2392	0.08005651744
2393	0.08005038429
2394	0.08004404762
2395	0.080036755
2396	0.08003249947
2397	0.08002762296
2398	0.08002302564
2399	0.08001454929
2400	0.08000834429
2401	0.08000469938
2402	0.07999732921
2403	0.07999214534
2404	0.07998600177
2405	0.07997765128
2406	0.07996944569
2407	0.07996433629
2408	0.07995576244
2409	0.07995151386
2410	0.0799423601
2411	0.0799349567
2412	0.07992841603
2413	0.0799217021
2414	0.07991629383
2415	0.07990889525
2416	0.07990520857
2417	0.07989825097
2418	0.07989178221
2419	0.07988513804
2420	0.07988120849
2421	0.07987741216
2422	0.07987165072
2423	0.07986543643
2424	0.07986225326
2425	0.07985384454
2426	0.0798501467
2427	0.07984553929
2428	0.07983857645
2429	0.07983411259
2430	0.07982698939
2431	0.07981973169
2432	0.07981383338
2433	0.07980721821
2434	0.07980330796
2435	0.07979707318
2436	0.07979072689
2437	0.07978439232
2438	0.07977751152
2439	0.0797734209
2440	0.0797691431
2441	0.07976479232
2442	0.07975912837
2443	0.07975346805
2444	0.07974301709
2445	0.07973919824
2446	0.07973273297
2447	0.07972520693
2448	0.07971674319
2449	0.07971196998
2450	0.07970575014
2451	0.07969904679
2452	0.07969552017
2453	0.07968825301
2454	0.07968082595
2455	0.07967516598
2456	0.0796701268
2457	0.07966478206
2458	0.07966144022
2459	0.07965536013
2460	0.07965174401
2461	0.07964793755
2462	0.079641469
2463	0.07963775291
2464	0.07963280819
2465	0.07962480344
2466	0.07961962987
2467	0.07961371012
2468	0.07960636568
2469	0.07960239787
2470	0.07959797686
2471	0.07959162323
2472	0.07958546346
2473	0.07958150091
2474	0.0795727473
2475	0.07956849118
2476	0.07956241099
2477	0.07955887367
2478	0.07954930063
2479	0.07954029939
2480	0.07952975718
2481	0.07952588889
2482	0.07952098094
2483	0.07951485789
2484	0.07950836603
2485	0.07950355864
2486	0.0794997836
2487	0.07949528369
2488	0.07948912549
2489	0.07948394819
2490	0.0794792831
2491	0.07947449564
2492	0.07946715205
2493	0.07946291335
2494	0.0794580293
2495	0.07945158444
2496	0.0794455015
2497	0.07944111144
2498	0.07943689987
2499	0.07943167451
2500	0.07942716238
2501	0.07942136486
2502	0.0794154232
2503	0.07940702274
2504	0.07940175701
2505	0.07939809155
2506	0.0793932813
2507	0.07938811685
2508	0.07938043013
2509	0.07937148255
2510	0.07936550586
2511	0.07936306464
2512	0.07935630023
2513	0.07934912998
2514	0.07934130054
2515	0.07933594155
2516	0.07932919227
2517	0.07932347915
2518	0.07931701706
2519	0.0793120921
2520	0.07930654569
2521	0.07930195002
2522	0.07929284657
2523	0.07928659288
2524	0.07928350085
2525	0.07927832486
2526	0.0792737243
2527	0.07926833875
2528	0.07926387761
2529	0.07925856912
2530	0.07925397982
2531	0.07924922892
2532	0.07924442932
2533	0.07923945021
2534	0.07923532975
2535	0.07922821039
2536	0.07922491487
2537	0.07921852009
2538	0.07921531875
2539	0.07921097529
2540	0.07920777117
2541	0.07920100712
2542	0.07919630995
2543	0.07919074181
2544	0.07918190765
2545	0.0791775545
2546	0.07917375131
2547	0.07916941542
2548	0.07916349693
2549	0.07915578101
2550	0.07915124969
2551	0.07914815829
2552	0.07914247981
2553	0.0791358385
2554	0.07913032423
2555	0.07912203768
2556	0.07911183842
2557	0.07910476416
2558	0.07909884385
2559	0.07909243783
2560	0.07908873415
2561	0.0790834349
2562	0.07907809078
2563	0.079073653
2564	0.0790667079
2565	0.07906319945
2566	0.07905979489
2567	0.07904973263
2568	0.07904583648
2569	0.07904201517
2570	0.07903483208
2571	0.07902639397
2572	0.07902301564
2573	0.07901548612
2574	0.07901015399
2575	0.07900052471
2576	0.0789954113
2577	0.07899067442
2578	0.07898259072
2579	0.07897654561
2580	0.0789692108
2581	0.07896433318
2582	0.07895864503
2583	0.07895012712
2584	0.07894673607
2585	0.07894326188
2586	0.07893944898
2587	0.07893515206
2588	0.07893034991
2589	0.07892534446
2590	0.07891798222
2591	0.07890822606
2592	0.07890264063
2593	0.07889455721
2594	0.0788887369
2595	0.07888314169
2596	0.07887791482
2597	0.07887199178
2598	0.07886316181
2599	0.07885756434
2600	0.07885381621
2601	0.07884772187
2602	0.0788408362
2603	0.07883506088
2604	0.07882972273
2605	0.07882503457
2606	0.07882006705
2607	0.07881511921
2608	0.07881093034
2609	0.07880402603
2610	0.07879768025
2611	0.07879250207
2612	0.07878362027
2613	0.07877765352
2614	0.07877107921
2615	0.07876801861
2616	0.07876363258
2617	0.07875954513
2618	0.07875568614
2619	0.07875192475
2620	0.07874672593
2621	0.07874304966
2622	0.07873639025
2623	0.07872942894
2624	0.07872495739
2625	0.07871685652
2626	0.07871223123
2627	0.07870603252
2628	0.07870268841
2629	0.07869458824
2630	0.07869091598
2631	0.07868357125
2632	0.07867334899
2633	0.07866946021
2634	0.07866541532
2635	0.07865789262
2636	0.07865193875
2637	0.07864788243
2638	0.07864046096
2639	0.0786361159
2640	0.07862876113
2641	0.07862528815
2642	0.07861582242
2643	0.07861003144
2644	0.07860715378
2645	0.07860305053
2646	0.07859734787
2647	0.07859014062
2648	0.07858399188
2649	0.07857865479
2650	0.078572602
2651	0.07856836929
2652	0.07856467484
2653	0.07855839488
2654	0.07854765845
2655	0.07854283925
2656	0.07853599275
2657	0.07853213479
2658	0.07852488332
2659	0.07852031386
2660	0.07851215764
2661	0.07850752783
2662	0.07850094188
2663	0.0784966271
2664	0.07849088116
2665	0.07848330685
2666	0.07847845099
2667	0.07847110093
2668	0.07846715794
2669	0.07846113147
2670	0.0784537718
2671	0.07844834328
2672	0.07844333525
2673	0.07843723905
2674	0.07843042615
2675	0.07842380264
2676	0.07841683058
2677	0.07840963793
2678	0.07840121794
2679	0.07839616592
2680	0.07839097819
2681	0.07838582475
2682	0.07837932328
2683	0.07837604273
2684	0.07837164531
2685	0.07836705387
2686	0.07835961595
2687	0.07835398138
2688	0.07834870926
2689	0.07834190491
2690	0.07833661667
2691	0.07833179076
2692	0.07832663023
2693	0.07832034056
2694	0.07831631437
2695	0.07830823354
2696	0.07830263279
2697	0.07829756234
2698	0.07829300577
2699	0.07828718751
2700	0.07828155562
2701	0.07827752332
2702	0.07827008319
2703	0.07826492731
2704	0.07825785755
2705	0.07825256333
2706	0.07824674283
2707	0.07824277027
2708	0.07823698342
2709	0.07822768379
2710	0.07822282779
2711	0.07821814333
2712	0.07821327801
2713	0.0782066607
2714	0.07820092496
2715	0.07819694062
2716	0.07819270756
2717	0.07818850377
2718	0.0781836829
2719	0.07817790494
2720	0.07817433809
2721	0.07816857797
2722	0.07816274922
2723	0.07815189301
2724	0.07814371593
2725	0.0781356318
2726	0.07812945723
2727	0.07812162692
2728	0.07811239353
2729	0.07810569018
2730	0.07810078178
2731	0.07809525345
2732	0.07808740782
2733	0.07808025624
2734	0.07806956324
2735	0.0780639657
2736	0.07805919293
2737	0.07805233198
2738	0.07804769341
2739	0.07804263212
2740	0.07803895892
2741	0.07803267013
2742	0.07802710194
2743	0.07801830021
2744	0.07801229831
2745	0.07800727641
2746	0.07799763022
2747	0.07799180899
2748	0.0779851743
2749	0.0779785967
2750	0.07797025167
2751	0.07796614683
2752	0.07796230955
2753	0.07795809152
2754	0.07795349424
2755	0.07794343856
2756	0.07793832824
2757	0.07793380994
2758	0.07792792268
2759	0.07792529014
2760	0.07791965138
2761	0.07791440063
2762	0.07791068426
2763	0.07790549299
2764	0.07789847343
2765	0.07789577123
2766	0.07789206006
2767	0.0778857188
2768	0.07788324247
2769	0.07787299977
2770	0.07786805772
2771	0.07786344554
2772	0.07785824649
2773	0.07785376303
2774	0.07784923866
2775	0.07784417544
2776	0.07783841328
2777	0.07783406211
2778	0.07782998972
2779	0.07782556017
2780	0.07781959184
2781	0.07781437265
2782	0.07781021931
2783	0.07780559199
2784	0.07779875575
2785	0.07779260958
2786	0.07778816381
2787	0.07778455673
2788	0.07778085466
2789	0.07777625818
2790	0.07777061217
2791	0.07776615639
2792	0.07776120684
2793	0.07775598968
2794	0.07775059505
2795	0.07774673644
2796	0.07774166426
2797	0.07773506626
2798	0.07772920327
2799	0.07772340359
2800	0.07771920604
2801	0.07771263274
2802	0.07770317941
2803	0.07769911401
2804	0.07769405905
2805	0.07769155414
2806	0.07768707579
2807	0.07768124968
2808	0.07767570846
2809	0.07766949163
2810	0.07766358961
2811	0.07765960104
2812	0.07765517296
2813	0.07764831692
2814	0.07764277013
2815	0.07763753911
2816	0.07762896038
2817	0.07761868246
2818	0.07761503353
2819	0.07761029855
2820	0.07760629641
2821	0.07760136436
2822	0.07759868795
2823	0.07759169889
2824	0.07758744377
2825	0.0775813734
2826	0.07757570196
2827	0.07757069944
2828	0.07756594336
2829	0.0775627195
2830	0.07755288738
2831	0.07754744291
2832	0.07753988069
2833	0.07753367814
2834	0.07753054644
2835	0.07752683454
2836	0.07752191177
2837	0.07751685768
2838	0.077511222
2839	0.07750759203
2840	0.07750257498
2841	0.07749696192
2842	0.07749248745
2843	0.07748571942
2844	0.07748131108
2845	0.07747457407
2846	0.07746836365
2847	0.07746124793
2848	0.07745568409
2849	0.07745185175
2850	0.07744424893
2851	0.07743986779
2852	0.07743478963
2853	0.07742865681
2854	0.07742299634
2855	0.0774147311
2856	0.07741139346
2857	0.07740462611
2858	0.07739926267
2859	0.07739423662
2860	0.07738795384
2861	0.07738016074
2862	0.07737618494
2863	0.07737216783
2864	0.0773670747
2865	0.07735942333
2866	0.07735548478
2867	0.07735208326
2868	0.07734852568
2869	0.07734429727
2870	0.07733832471
2871	0.07732800448
2872	0.07732502678
2873	0.07732073308
2874	0.07731634125
2875	0.0773083807
2876	0.07730122086
2877	0.07729511674
2878	0.07728880919
2879	0.07728487515
2880	0.07728067748
2881	0.07727742275
2882	0.07727344741
2883	0.0772694755
2884	0.07726241096
2885	0.07725797869
2886	0.07725285354
2887	0.07724479727
2888	0.07723873757
2889	0.07723099302
2890	0.0772265592
2891	0.07722002004
2892	0.07721634621
2893	0.07720870377
2894	0.07719814101
2895	0.07719383821
2896	0.07718656268
2897	0.07718284628
2898	0.07717734208
2899	0.07717214279
2900	0.07716778957
2901	0.07716108173
2902	0.07715703258
2903	0.07715169442
2904	0.07714866046
2905	0.07714232091
