iter	Passed	Remaining
2790	1571027	111007051
2791	1571600	111007239
2792	1572134	111004619
2793	1572667	111001970
2794	1573163	110996651
2795	1573772	110999333
2796	1574266	110993964
2797	1574774	110989489
2798	1575316	110987517
2799	1575813	110982290
2800	1576409	110984040
2801	1576970	110983392
2802	1577495	110980134
2803	1578000	110975504
2804	1578542	110973528
2805	1579093	110972100
2806	1579597	110967417
2807	1580141	110965539
2808	1580702	110964847
2809	1581250	110963259
2810	1581849	110965233
2811	1582340	110959664
2812	1582859	110955996
2813	1583466	110958561
2814	1584053	110959681
2815	1584630	110960174
2816	1585203	110960298
2817	1585803	110962318
2818	1586300	110957224
2819	1586846	110955443
2820	1587442	110957190
2821	1588013	110957209
2822	1588491	110950769
2823	1589026	110948236
2824	1589526	110943355
2825	1590144	110946601
2826	1590644	110941712
2827	1591200	110940631
2828	1591704	110936006
2829	1592224	110932490
2830	1592835	110935259
2831	1593403	110935081
2832	1594019	110938255
2833	1594571	110936909
2834	1595064	110931546
2835	1595656	110932976
2836	1596178	110929631
2837	1596674	110924411
2838	1597229	110923356
2839	1597725	110918179
2840	1598398	110925241
2841	1598971	110925410
2842	1599528	110924455
2843	1600056	110921520
2844	1600546	110915922
2845	1601185	110920622
2846	1601755	110920613
2847	1602320	110920199
2848	1602848	110917214
2849	1603335	110911460
2850	1604061	110922164
2851	1604603	110920157
2852	1605175	110920271
2853	1605714	110918065
2854	1606269	110917012
2855	1606900	110921130
2856	1607505	110923498
2857	1608015	110919319
2858	1608559	110917489
2859	1609123	110916983
2860	1609780	110922909
2861	1610417	110927462
2862	1610939	110924109
2863	1611458	110920557
2864	1611925	110913393
2865	1612550	110917172
2866	1613048	110912167
2867	1613521	110905434
2868	1614029	110901107
2869	1614586	110900183
2870	1615223	110904675
2871	1615793	110904631
2872	1616307	110900773
2873	1616861	110899586
2874	1617395	110897040
2875	1617984	110898355
2876	1618532	110896748
2877	1619092	110896049
2878	1619668	110896394
2879	1620158	110890875
2880	1620818	110896958
2881	1621346	110893997
2882	1621843	110889002
2883	1622390	110887330
2884	1623009	110890629
2885	1623615	110893084
2886	1624147	110890380
2887	1624713	110890048
2888	1625252	110887909
2889	1625832	110888495
2890	1626483	110894008
2891	1627050	110893730
2892	1627549	110888854
2893	1628135	110889863
2894	1628745	110892547
2895	1629386	110897317
2896	1629906	110893830
2897	1630388	110887794
2898	1630891	110883173
2899	1631398	110878875
2900	1631959	110878192
2901	1632517	110877299
2902	1633062	110875581
2903	1633575	110871600
2904	1634026	110863521
2905	1634594	110863309
2906	1635134	110861187
2907	1635637	110856647
2908	1636148	110852585
2909	1636663	110848813
2910	1637308	110853799
2911	1637842	110851335
2912	1638389	110849727
2913	1638959	110849660
2914	1639491	110847057
2915	1640120	110850968
2916	1640680	110850278
2917	1641260	110850909
2918	1641798	110848669
2919	1642323	110845600
2920	1642927	110847860
2921	1643464	110845574
2922	1644058	110847100
2923	1644591	110844546
2924	1645173	110845316
2925	1645780	110847758
2926	1646397	110850875
2927	1646909	110846931
2928	1647420	110842879
2929	1647940	110839469
2930	1648587	110844578
2931	1649146	110843764
2932	1649746	110845757
2933	1650208	110838434
2934	1650687	110832301
2935	1651293	110834662
2936	1651790	110829691
2937	1652354	110829212
2938	1652940	110830224
2939	1653484	110828461
2940	1654160	110835469
2941	1654725	110835126
2942	1655464	110846358
2943	1656158	110854635
2944	1656885	110865075
2945	1657642	110877513
2946	1658429	110891937
2947	1658991	110891314
2948	1659498	110887012
2949	1660049	110885697
2950	1660704	110891281
2951	1661256	110889988
2952	1661815	110889187
2953	1662406	110890478
2954	1662946	110888437
2955	1663582	110892772
2956	1664208	110896416
2957	1664682	110889940
2958	1665282	110891838
2959	1665825	110889982
2960	1666568	110901355
2961	1667142	110901584
2962	1667689	110899912
2963	1668248	110899144
2964	1668758	110895043
2965	1669324	110894721
2966	1669875	110893365
2967	1670386	110889355
2968	1670938	110888087
2969	1671528	110889288
2970	1672224	110897565
2971	1672764	110895482
2972	1673358	110897021
2973	1673893	110894625
2974	1674416	110891395
2975	1675053	110895771
2976	1675636	110896492
2977	1676157	110893169
2978	1676720	110892615
2979	1677231	110888637
2980	1677857	110892249
2981	1678395	110890023
2982	1678918	110886863
2983	1679428	110882796
2984	1679962	110880343
2985	1680545	110881134
2986	1681049	110876679
2987	1681517	110869850
2988	1681997	110863865
2989	1682523	110860842
2990	1683088	110860447
2991	1683622	110858013
2992	1684168	110856312
2993	1684680	110852395
2994	1685169	110847009
2995	1685808	110851489
2996	1686397	110852627
2997	1686932	110850274
2998	1687416	110844529
2999	1687981	110844131
3000	1688682	110852616
3001	1689275	110854049
3002	1689837	110853472
3003	1690382	110851728
3004	1690985	110853826
3005	1691605	110856995
3006	1692107	110852429
3007	1692587	110846458
3008	1693075	110841033
3009	1693534	110833653
3010	1694142	110836087
3011	1694616	110829745
3012	1695169	110828553
3013	1695668	110823817
3014	1696187	110820389
3015	1696766	110820901
3016	1697307	110818927
3017	1697897	110820131
3018	1698457	110819407
3019	1699001	110817657
3020	1699569	110817435
3021	1700114	110815709
3022	1700616	110811255
3023	1701100	110805536
3024	1701583	110799786
3025	1702171	110800874
3026	1702681	110796898
3027	1703188	110792744
3028	1703708	110789422
3029	1704246	110787285
3030	1705007	110799587
3031	1705568	110798947
3032	1706160	110800294
3033	1706684	110797226
3034	1707206	110794017
3035	1707837	110797898
3036	1708369	110795413
3037	1708900	110792753
3038	1709419	110789425
3039	1709942	110786249
3040	1710574	110790210
3041	1711097	110787086
3042	1711585	110781713
3043	1712147	110781095
3044	1712699	110779858
3045	1713266	110779600
3046	1713778	110775795
3047	1714327	110774345
3048	1714906	110774848
3049	1715386	110768975
3050	1716137	110780582
3051	1716721	110781400
3052	1717292	110781421
3053	1717809	110777914
3054	1718385	110778205
3055	1718972	110779208
3056	1719488	110775699
3057	1719990	110771206
3058	1720505	110767625
3059	1721009	110763262
3060	1721647	110767559
3061	1722157	110763639
3062	1722683	110760726
3063	1723222	110758673
3064	1723757	110756331
3065	1724390	110760325
3066	1724930	110758320
3067	1725462	110755776
3068	1726039	110756142
3069	1726642	110758207
3070	1727355	110767290
3071	1727993	110771562
3072	1728596	110773590
3073	1729159	110773108
3074	1729688	110770368
3075	1730381	110778187
3076	1730966	110779017
3077	1731511	110777359
3078	1732106	110778861
3079	1732637	110776263
3080	1733237	110778123
3081	1733741	110773825
3082	1734241	110769257
3083	1734762	110766023
3084	1735306	110764301
3085	1735930	110767645
3086	1736442	110763852
3087	1736972	110761272
3088	1737514	110759351
3089	1738071	110758482
3090	1738678	110760741
3091	1739214	110758474
3092	1739801	110759489
3093	1740306	110755273
3094	1740835	110752595
3095	1741441	110754769
3096	1741992	110753498
3097	1742544	110752276
3098	1743070	110749371
3099	1743603	110746974
3100	1744216	110749592
3101	1744703	110744237
3102	1745265	110743655
3103	1745836	110743609
3104	1746341	110739397
3105	1746956	110742198
3106	1747443	110736879
3107	1748019	110737151
3108	1748584	110736752
3109	1749173	110737899
3110	1749780	110740127
3111	1750321	110738223
3112	1750885	110737760
3113	1751396	110733944
3114	1751939	110732124
3115	1752594	110737413
3116	1753099	110733257
3117	1753599	110728755
3118	1754165	110728366
3119	1754642	110722435
3120	1755292	110727388
3121	1755817	110724452
3122	1756366	110723077
3123	1756924	110722262
3124	1757523	110723978
3125	1758156	110727854
3126	1758712	110726914
3127	1759251	110724837
3128	1759735	110719375
3129	1760340	110721451
3130	1761033	110729117
3131	1761590	110728219
3132	1762093	110723927
3133	1762710	110726783
3134	1763260	110725417
3135	1763857	110727042
3136	1764376	110723761
3137	1764884	110719784
3138	1765383	110715254
3139	1765932	110713856
3140	1766550	110716765
3141	1767063	110713077
3142	1767567	110708895
3143	1768088	110705763
3144	1768575	110700458
3145	1769132	110699526
3146	1769629	110694877
3147	1770165	110692701
3148	1770686	110689548
3149	1771167	110683884
3150	1771813	110688558
3151	1772299	110683225
3152	1772818	110680012
3153	1773350	110677522
3154	1773899	110676126
3155	1774450	110674867
3156	1774928	110669083
3157	1775476	110667605
3158	1776120	110672181
3159	1776685	110671751
3160	1777320	110675719
3161	1777825	110671575
3162	1778379	110670514
3163	1778919	110668601
3164	1779489	110668488
3165	1780074	110669338
3166	1780562	110664190
3167	1781145	110664938
3168	1781770	110668229
3169	1782290	110665053
3170	1783029	110675456
3171	1783537	110671525
3172	1784128	110672771
3173	1784675	110671252
3174	1785215	110669296
3175	1785885	110675448
3176	1786568	110682328
3177	1787141	110682440
3178	1787639	110677868
3179	1788176	110675726
3180	1788800	110679020
3181	1789303	110674794
3182	1789914	110677244
3183	1790443	110674588
3184	1790940	110670010
3185	1791555	110672702
3186	1792103	110671236
3187	1792669	110670910
3188	1793234	110670529
3189	1793762	110667854
3190	1794388	110671179
3191	1795040	110676186
3192	1795637	110677768
3193	1796154	110674409
3194	1796641	110669151
3195	1797231	110670330
3196	1797756	110667477
3197	1798341	110668267
3198	1798895	110667210
3199	1799508	110669796
3200	1800140	110673518
3201	1800763	110676651
3202	1801375	110679156
3203	1802007	110682839
3204	1802594	110683812
3205	1803230	110687732
3206	1803771	110685897
3207	1804266	110681192
3208	1804839	110681236
3209	1805310	110675124
3210	1806008	110682857
3211	1806621	110685351
3212	1807193	110685379
3213	1807764	110685329
3214	1808375	110687752
3215	1809020	110692274
3216	1809529	110688398
3217	1810091	110687804
3218	1810632	110685968
3219	1811171	110683947
3220	1811805	110687786
3221	1812353	110686317
3222	1812869	110682897
3223	1813405	110680706
3224	1813964	110679928
3225	1814604	110684096
3226	1815176	110684160
3227	1815672	110679517
3228	1816262	110680657
3229	1816832	110680564
3230	1817492	110685895
3231	1818079	110686813
3232	1818602	110683901
3233	1819083	110678363
3234	1819606	110675392
3235	1820200	110676720
3236	1820706	110672744
3237	1821207	110668470
3238	1821744	110666328
3239	1822292	110664900
3240	1822888	110666366
3241	1823429	110664501
3242	1823969	110662565
3243	1824510	110660707
3244	1825069	110659947
3245	1825677	110662163
3246	1826232	110661119
3247	1826763	110658692
3248	1827276	110655143
3249	1827792	110651773
3250	1828374	110652367
3251	1828869	110647750
3252	1829410	110645889
3253	1829934	110642995
3254	1830406	110636954
3255	1831028	110640034
3256	1831548	110636886
3257	1832101	110635757
3258	1832609	110631941
3259	1833183	110632069
3260	1833751	110631871
3261	1834294	110630109
3262	1834854	110629403
3263	1835414	110628721
3264	1835984	110628635
3265	1836611	110631933
3266	1837157	110630369
3267	1837744	110631300
3268	1838262	110628064
3269	1838776	110624625
3270	1839392	110627261
3271	1839985	110628590
3272	1840529	110626910
3273	1841134	110628889
3274	1841731	110630447
3275	1842331	110632133
3276	1842851	110628992
3277	1843388	110626938
3278	1843962	110627045
3279	1844526	110626624
3280	1845215	110633607
3281	1845785	110633521
3282	1846387	110635349
3283	1846953	110635013
3284	1847525	110634982
3285	1848294	110646790
3286	1848857	110646293
3287	1849384	110643580
3288	1849901	110640335
3289	1850404	110636176
3290	1851056	110640980
3291	1851609	110639884
3292	1852136	110637186
3293	1852680	110635487
3294	1853206	110632800
3295	1853764	110631942
3296	1854331	110631636
3297	1854870	110629687
3298	1855461	110630843
3299	1855943	110625502
3300	1856639	110632894
3301	1857267	110636192
3302	1857812	110634636
3303	1858418	110636630
3304	1858966	110635215
3305	1859620	110640110
3306	1860103	110634835
3307	1860647	110633130
3308	1861153	110629210
3309	1861740	110630150
3310	1862419	110636522
3311	1862905	110631375
3312	1863488	110632067
3313	1864081	110633266
3314	1864654	110633348
3315	1865330	110639532
3316	1865921	110640658
3317	1866510	110641640
3318	1867081	110641617
3319	1867667	110642415
3320	1868328	110647695
3321	1868910	110648249
3322	1869466	110647303
3323	1870012	110645767
3324	1870621	110647984
3325	1871363	110658025
3326	1871976	110660435
3327	1872497	110657384
3328	1873004	110653559
3329	1873498	110648939
3330	1874103	110650868
3331	1874620	110647599
3332	1875109	110642694
3333	1875672	110642180
3334	1876217	110640602
3335	1876795	110640903
3336	1877346	110639667
3337	1877831	110634530
3338	1878314	110629288
3339	1878815	110625122
3340	1879461	110629450
3341	1880035	110629570
3342	1880560	110626787
3343	1881019	110620153
3344	1881592	110620199
3345	1882240	110624638
3346	1882806	110624296
3347	1883339	110622009
3348	1883956	110624649
3349	1884648	110631698
3350	1885264	110634244
3351	1885861	110635679
3352	1886430	110635536
3353	1886949	110632403
3354	1887520	110632334
3355	1888178	110637329
3356	1888810	110640879
3357	1889327	110637650
3358	1889889	110637042
3359	1890411	110634067
3360	1891186	110645973
3361	1891763	110646197
3362	1892322	110645463
3363	1892843	110642469
3364	1893370	110639811
3365	1893961	110640872
3366	1894482	110637906
3367	1895033	110636651
3368	1895511	110631117
3369	1896092	110631659
3370	1896699	110633651
3371	1897221	110630731
3372	1897803	110631289
3373	1898326	110628421
3374	1898858	110626074
3375	1899496	110629901
3376	1900012	110626644
3377	1900502	110621850
3378	1901091	110622801
3379	1901687	110624193
3380	1902265	110624559
3381	1902833	110624273
3382	1903404	110624196
3383	1903914	110620568
3384	1904503	110621569
3385	1905128	110624615
3386	1905676	110623200
3387	1906198	110620276
3388	1906810	110622604
3389	1907344	110620380
3390	1907963	110623039
3391	1908473	110619439
3392	1909021	110618020
3393	1909565	110616408
3394	1910112	110614908
3395	1910792	110621171
3396	1911358	110620788
3397	1911939	110621305
3398	1912594	110626040
3399	1913100	110622228
3400	1913695	110623549
3401	1914212	110620325
3402	1914785	110620373
3403	1915400	110622828
3404	1915923	110619981
3405	1916521	110621412
3406	1917018	110617087
3407	1917612	110618327
3408	1918217	110620204
3409	1918779	110619617
3410	1919440	110624728
3411	1919975	110622533
3412	1920521	110620999
3413	1921051	110618599
3414	1921559	110614841
3415	1922145	110615651
3416	1922650	110611737
3417	1923213	110611209
3418	1923711	110606945
3419	1924229	110603802
3420	1924797	110603572
3421	1925315	110600416
3422	1925859	110598773
3423	1926400	110596993
3424	1926909	110593348
3425	1927526	110595918
3426	1928059	110593628
3427	1928638	110594042
3428	1929154	110590788
3429	1929678	110587994
3430	1930254	110588219
3431	1930806	110587035
3432	1931294	110582205
3433	1931845	110581003
3434	1932410	110580587
3435	1933070	110585585
3436	1933589	110582555
3437	1934111	110579625
3438	1934641	110577210
3439	1935158	110574051
3440	1935775	110576629
3441	1936357	110577124
3442	1936857	110573011
3443	1937361	110569087
3444	1937969	110571126
3445	1938587	110573759
3446	1939074	110568860
3447	1939578	110564972
3448	1940076	110560734
3449	1940642	110560379
3450	1941277	110563924
3451	1941781	110560016
3452	1942351	110559901
3453	1942900	110558581
3454	1943363	110552330
3455	1944032	110557864
3456	1944537	110554023
3457	1945176	110557825
3458	1945759	110558414
3459	1946375	110560883
3460	1946983	110562904
3461	1947588	110564772
3462	1948129	110562931
3463	1948629	110558836
3464	1949189	110558122
3465	1949809	110560810
3466	1950316	110557136
3467	1950899	110557737
3468	1951406	110554031
3469	1951961	110553016
3470	1952592	110556335
3471	1953088	110551987
3472	1953571	110546943
3473	1954146	110547093
3474	1954651	110543258
3475	1955291	110547074
3476	1955843	110545941
3477	1956334	110541330
3478	1956881	110539882
3479	1957457	110540089
3480	1958037	110540513
3481	1958526	110535817
3482	1959123	110537196
3483	1959606	110532162
3484	1960095	110527457
3485	1960676	110527922
3486	1961243	110527606
3487	1961738	110523273
3488	1962295	110522416
3489	1962856	110521743
3490	1963456	110523319
3491	1963949	110518835
3492	1964492	110517187
3493	1965072	110517601
3494	1965670	110519043
3495	1966355	110525360
3496	1966971	110527820
3497	1967521	110526553
3498	1968061	110524717
3499	1968626	110524289
3500	1969301	110530061
3501	1969821	110527140
3502	1970366	110525601
3503	1970945	110525954
3504	1971507	110525352
3505	1972157	110529691
3506	1972785	110532828
3507	1973420	110536306
3508	1973951	110533993
3509	1974472	110531072
3510	1975089	110533591
3511	1975585	110529297
3512	1976134	110527948
3513	1976662	110525453
3514	1977139	110520144
3515	1977789	110524451
3516	1978285	110520193
3517	1978774	110515533
3518	1979320	110514004
3519	1979837	110510921
3520	1980462	110513837
3521	1981169	110521373
3522	1981725	110520420
3523	1982236	110517012
3524	1982730	110512607
3525	1983402	110518184
3526	1983979	110518382
3527	1984461	110513355
3528	1985011	110512111
3529	1985525	110508838
3530	1986138	110511083
3531	1986728	110512046
3532	1987268	110510237
3533	1987944	110515995
3534	1988491	110514555
3535	1989119	110517629
3536	1989607	110512958
3537	1990105	110508782
3538	1990674	110508591
3539	1991234	110507906
3540	1991842	110509847
3541	1992370	110507356
3542	1992896	110504775
3543	1993419	110502053
3544	1993916	110497864
3545	1994512	110499161
3546	1995056	110497573
3547	1995620	110497096
3548	1996125	110493331
3549	1996688	110492787
3550	1997263	110492950
3551	1997784	110490102
3552	1998404	110492712
3553	1998974	110492554
3554	1999457	110487590
3555	2000085	110490656
3556	2000624	110488813
3557	2001205	110489273
3558	2001819	110491535
3559	2002317	110487448
3560	2003004	110493745
3561	2003521	110490649
3562	2003981	110484457
3563	2004480	110480412
3564	2005016	110478403
3565	2005620	110480079
3566	2006100	110475027
3567	2006659	110474272
3568	2007217	110473465
3569	2007771	110472404
3570	2008408	110475991
3571	2008892	110471094
3572	2009487	110472318
3573	2010065	110472604
3574	2010653	110473469
3575	2011356	110480632
3576	2011930	110480707
3577	2012476	110479197
3578	2012951	110473866
3579	2013500	110472555
3580	2014151	110476834
3581	2014717	110476477
3582	2015237	110473586
3583	2015788	110472384
3584	2016283	110468126
3585	2016863	110468570
3586	2017316	110461975
3587	2017839	110459264
3588	2018429	110460230
3589	2018961	110457998
3590	2019558	110459315
3591	2020098	110457570
3592	2020665	110457241
3593	2021181	110454159
3594	2021738	110453266
3595	2022402	110458250
3596	2022928	110455706
3597	2023411	110450813
3598	2023874	110444836
3599	2024405	110442543
3600	2025010	110444305
3601	2025497	110439659
3602	2026075	110439972
3603	2026595	110437067
3604	2027168	110437093
3605	2027805	110440612
3606	2028364	110439871
3607	2028903	110438015
3608	2029448	110436543
3609	2029960	110433230
3610	2030521	110432597
3611	2031016	110428353
3612	2031567	110427212
3613	2032076	110423748
3614	2032647	110423657
3615	2033247	110425149
3616	2033817	110424974
3617	2034344	110422502
3618	2034924	110422901
3619	2035428	110419169
3620	2035974	110417755
3621	2036517	110416138
3622	2037019	110412317
3623	2037511	110407939
3624	2038081	110407805
3625	2038726	110411712
3626	2039225	110407721
3627	2039786	110407086
3628	2040297	110403745
3629	2040828	110401490
3630	2041493	110406493
3631	2041998	110402875
3632	2042538	110401089
3633	2043094	110400191
3634	2043656	110399612
3635	2044355	110406459
3636	2044905	110405197
3637	2045388	110400370
3638	2045974	110401114
3639	2046463	110396562
3640	2047099	110399999
3641	2047647	110398671
3642	2048144	110394613
3643	2048634	110390156
3644	2049145	110386802
3645	2049737	110387871
3646	2050265	110385468
3647	2050845	110385885
3648	2051397	110384726
3649	2051947	110383524
3650	2052609	110388335
3651	2053105	110384230
3652	2053632	110381776
3653	2054167	110379746
3654	2054738	110379627
3655	2055384	110383604
3656	2055879	110379432
3657	2056408	110377104
3658	2056956	110375778
3659	2057532	110375920
3660	2058177	110379821
3661	2058696	110376964
3662	2059244	110375616
3663	2059706	110369671
3664	2060267	110369061
3665	2060946	110374734
3666	2061501	110373812
3667	2062022	110371022
3668	2062554	110368860
3669	2063137	110369401
3670	2063706	110369212
3671	2064218	110365956
3672	2064766	110364657
3673	2065314	110363365
3674	2065847	110361229
3675	2066446	110362637
3676	2066960	110359487
3677	2067487	110357055
3678	2068067	110357438
3679	2068567	110353580
3680	2069222	110357965
3681	2069713	110353637
3682	2070259	110352176
3683	2070783	110349584
3684	2071326	110348009
3685	2072012	110354080
3686	2072526	110350919
3687	2073073	110349553
3688	2073564	110345228
3689	2074078	110342119
3690	2074681	110343694
3691	2075222	110342023
3692	2075729	110338536
3693	2076269	110336807
3694	2076745	110331672
3695	2077461	110339261
3696	2077991	110336995
3697	2078566	110337157
3698	2079127	110336500
3699	2079703	110336707
3700	2080400	110343320
3701	2080896	110339231
3702	2081493	110340507
3703	2082071	110340784
3704	2082678	110342622
3705	2083287	110344546
3706	2083845	110343750
3707	2084403	110342969
3708	2084966	110342444
3709	2085533	110342145
3710	2086165	110345264
3711	2086734	110345075
3712	2087309	110345203
3713	2087885	110345366
3714	2088468	110345888
3715	2089126	110350431
3716	2089633	110346952
3717	2090189	110346042
3718	2090676	110341487
3719	2091258	110342020
3720	2091843	110342625
3721	2092360	110339700
3722	2092876	110336691
3723	2093392	110333687
3724	2093956	110333256
3725	2094634	110338789
3726	2095160	110336303
3727	2095660	110332482
3728	2096264	110334130
3729	2096868	110335783
3730	2097449	110336181
3731	2097980	110334010
3732	2098581	110335461
3733	2099155	110335507
3734	2099653	110331616
3735	2100279	110334371
3736	2100843	110333917
3737	2101373	110331689
3738	2101960	110332411
3739	2102513	110331369
3740	2103108	110332508
3741	2103675	110332219
3742	2104246	110332100
3743	2104784	110330298
3744	2105314	110328045
3745	2105958	110331742
3746	2106515	110330943
3747	2107039	110328371
3748	2107615	110328543
3749	2108160	110327045
3750	2108834	110332362
3751	2109379	110330910
3752	2109902	110328283
3753	2110429	110325873
3754	2110932	110322231
3755	2111518	110322897
3756	2112085	110322573
3757	2112693	110324441
3758	2113251	110323623
3759	2113828	110323853
3760	2114429	110325316
3761	2114946	110322391
3762	2115413	110316872
3763	2115991	110317122
3764	2116563	110317070
3765	2117164	110318536
3766	2117795	110321555
3767	2118358	110321074
3768	2118841	110316388
3769	2119321	110311514
3770	2119897	110311710
3771	2120483	110312340
3772	2121004	110309654
3773	2121458	110303495
3774	2121979	110300751
3775	2122575	110301978
3776	2123092	110299084
3777	2123628	110297169
3778	2124181	110296129
3779	2124683	110292426
3780	2125276	110293468
3781	2125836	110292805
3782	2126410	110292848
3783	2126952	110291232
3784	2127484	110289158
3785	2128078	110290231
3786	2128553	110285172
3787	2129040	110280725
3788	2129571	110278555
3789	2130072	110274803
3790	2130675	110276342
3791	2131159	110271792
3792	2131715	110270889
3793	2132288	110270924
3794	2132878	110271761
3795	2133461	110272296
3796	2133990	110270049
3797	2134515	110267550
3798	2135056	110265931
3799	2135614	110265142
3800	2136221	110266925
3801	2136776	110265963
3802	2137304	110263689
3803	2137832	110261358
3804	2138433	110262800
3805	2139093	110267304
3806	2139690	110268517
3807	2140217	110266181
3808	2140830	110268213
3809	2141398	110267954
3810	2142030	110271011
3811	2142582	110269906
3812	2143133	110268805
3813	2143737	110270394
3814	2144203	110264875
3815	2144810	110266642
3816	2145325	110263664
3817	2145950	110266309
3818	2146470	110263594
3819	2147042	110263573
3820	2147663	110266025
3821	2148192	110263741
3822	2148749	110262967
3823	2149250	110259235
3824	2149778	110256964
3825	2150385	110258696
3826	2150903	110255869
3827	2151401	110252000
3828	2151948	110250673
3829	2152517	110250509
3830	2153109	110251477
3831	2153666	110250649
3832	2154176	110247431
3833	2154716	110245735
3834	2155240	110243239
3835	2155865	110245896
3836	2156420	110244946
3837	2156992	110244922
3838	2157546	110243960
3839	2158051	110240456
3840	2158662	110242383
3841	2159139	110237497
3842	2159784	110241162
3843	2160351	110240857
3844	2160877	110238448
3845	2161509	110241475
3846	2161995	110237055
3847	2162540	110235621
3848	2163056	110232728
3849	2163638	110233175
3850	2164245	110234880
3851	2164763	110232107
3852	2165322	110231385
3853	2165879	110230589
3854	2166412	110228548
3855	2167107	110234728
3856	2167807	110241167
3857	2168426	110243510
3858	2169018	110244488
3859	2169574	110243604
3860	2170231	110247884
3861	2170787	110246979
3862	2171260	110241934
3863	2171854	110242989
3864	2172396	110241417
3865	2173085	110247261
3866	2173679	110248334
3867	2174288	110250135
3868	2174824	110248234
3869	2175394	110248113
3870	2175990	110249236
3871	2176643	110253291
3872	2177235	110254224
3873	2177776	110252585
3874	2178426	110256467
3875	2179094	110261261
3876	2179665	110261182
3877	2180198	110259148
3878	2180748	110257924
3879	2181332	110258489
3880	2181946	110260542
3881	2182444	110256744
3882	2183026	110257191
3883	2183616	110257995
3884	2184166	110256819
3885	2184750	110257360
3886	2185234	110252843
3887	2185813	110253140
3888	2186289	110248248
3889	2186840	110247109
3890	2187477	110250339
3891	2188053	110250450
3892	2188585	110248367
3893	2189208	110250864
3894	2189721	110247836
3895	2190393	110252787
3896	2190920	110250459
3897	2191526	110252086
3898	2192020	110248137
3899	2192548	110245843
3900	2193192	110249377
3901	2193694	110245775
3902	2194200	110242434
3903	2194718	110239619
3904	2195241	110237084
3905	2195900	110241389
3906	2196438	110239621
3907	2196949	110236500
3908	2197629	110241820
3909	2198198	110241597
3910	2198811	110243624
3911	2199347	110241751
3912	2199853	110238345
3913	2200411	110237563
3914	2200989	110237808
3915	2201617	110240553
3916	2202099	110235981
3917	2202696	110237139
3918	2203252	110236254
3919	2203763	110233167
3920	2204432	110237926
3921	2205041	110239728
3922	2205572	110237599
3923	2206068	110233701
3924	2206620	110232656
3925	2207201	110233011
3926	2207769	110232740
3927	2208346	110232928
3928	2208871	110230478
3929	2209444	110230481
3930	2210008	110229990
3931	2210584	110230135
3932	2211062	110225395
3933	2211644	110225775
3934	2212100	110219959
3935	2212773	110224920
3936	2213327	110223951
3937	2213885	110223165
3938	2214426	110221531
3939	2214904	110216813
3940	2215516	110218702
3941	2216069	110217712
3942	2216657	110218433
3943	2217153	110214552
3944	2217698	110213141
3945	2218342	110216675
3946	2218857	110213773
3947	2219368	110210649
3948	2219906	110208866
3949	2220407	110205279
3950	2221009	110206722
3951	2221659	110210488
3952	2222175	110207627
3953	2222687	110204607
3954	2223218	110202493
3955	2223844	110205091
3956	2224357	110202106
3957	2224883	110199761
3958	2225382	110196062
3959	2225912	110193899
3960	2226550	110197119
3961	2227088	110195336
3962	2227646	110194590
3963	2228177	110192464
3964	2228767	110193288
3965	2229345	110193545
3966	2229950	110195070
3967	2230431	110190502
3968	2230983	110189426
3969	2231584	110190815
3970	2232218	110193774
3971	2232806	110194530
3972	2233338	110192455
3973	2233814	110187651
3974	2234311	110183866
3975	2234875	110183426
3976	2235379	110179997
3977	2235856	110175242
3978	2236368	110172179
3979	2236872	110168769
3980	2237533	110173111
3981	2238027	110169184
3982	2238594	110168871
3983	2239161	110168531
3984	2239643	110164039
3985	2240221	110164262
3986	2240748	110161993
3987	2241254	110158690
3988	2241790	110156811
3989	2242329	110155158
3990	2242968	110158370
3991	2243501	110156384
3992	2244057	110155493
3993	2244589	110153463
3994	2245147	110152712
3995	2245738	110153563
3996	2246233	110149746
3997	2246783	110148607
3998	2247317	110146647
3999	2247887	110146479
4000	2248508	110148831
4001	2249024	110145996
4002	2249570	110144639
4003	2250126	110143825
4004	2250626	110140199
4005	2251222	110141306
4006	2251770	110140088
4007	2252324	110139128
4008	2252889	110138687
4009	2253445	110137853
4010	2254048	110139312
4011	2254597	110138092
4012	2255118	110135538
4013	2255644	110133197
4014	2256184	110131597
4015	2256890	110138034
4016	2257363	110133139
4017	2257894	110131066
4018	2258421	110128827
4019	2258978	110127992
4020	2259575	110129147
4021	2260062	110124932
4022	2260604	110123423
4023	2261108	110120031
4024	2261673	110119623
4025	2262308	110122622
4026	2262899	110123489
4027	2263435	110121646
4028	2263988	110120628
4029	2264466	110115987
4030	2265041	110116075
4031	2265523	110111619
4032	2266017	110107771
4033	2266515	110104123
4034	2267057	110102594
4035	2267727	110107287
4036	2268214	110103080
4037	2268741	110100807
4038	2269246	110097499
4039	2269754	110094322
4040	2270323	110094124
4041	2270841	110091419
4042	2271334	110087549
4043	2271848	110084676
4044	2272412	110084214
4045	2273011	110085431
4046	2273519	110082285
4047	2274066	110080979
4048	2274562	110077237
4049	2275080	110074569
4050	2275688	110076239
4051	2276306	110078425
4052	2276828	110075919
4053	2277370	110074426
4054	2277867	110070698
4055	2278439	110070655
4056	2278915	110065968
4057	2279521	110067533
4058	2279983	110062135
4059	2280430	110056045
4060	2281008	110056272
